time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1719706674.6811473,0,yolov5n,6.jpg,0.8106484413146973,629.1112899780273,1.4689574241638184,europe-west1,500
1719706675.6852083,1,yolov5s,6.jpg,0.41294097900390625,570.7392692565918,1.0031588077545166,europe-west1,1000
1719706676.9446082,2,yolov5s,6.jpg,0.5494153499603271,560.5916976928711,1.2582941055297852,europe-west1,1000
1719706677.8018398,3,yolov5m,6.jpg,0.30846667289733887,522.7665901184082,0.8564112186431885,europe-west1,2000
1719706679.0440154,0,yolov5n,6.jpg,0.35431337356567383,868.0820465087891,1.240729570388794,europe-west1,500
1719706680.0407689,1,yolov5s,6.jpg,0.3353993892669678,642.1527862548828,0.9959688186645508,europe-west1,1000
1719706681.0634322,2,yolov5s,6.jpg,0.26105213165283203,602.8568744659424,1.0213255882263184,europe-west1,1000
1719706682.0829043,3,yolov5m,6.jpg,0.333385705947876,662.5831127166748,1.0186500549316406,europe-west1,2000
1719706682.9457004,0,yolov5n,6.jpg,0.4805316925048828,359.6642017364502,0.8620932102203369,europe-west1,500
1719706684.0313442,1,yolov5s,6.jpg,0.5442774295806885,400.9356498718262,1.0848193168640137,europe-west1,1000
1719706684.8434336,2,yolov5s,6.jpg,0.37834668159484863,407.81569480895996,0.8113012313842773,europe-west1,1000
1719706686.1386738,3,yolov5m,6.jpg,0.8249120712280273,447.33357429504395,1.2944066524505615,europe-west1,2000
1719706687.4601426,0,yolov5n,6.jpg,0.48132944107055664,695.1262950897217,1.3200230598449707,europe-west1,500
1719706689.0972052,1,yolov5s,6.jpg,0.9683759212493896,643.7344551086426,1.6362433433532715,europe-west1,1000
1719706690.609043,2,yolov5s,6.jpg,0.7625067234039307,587.9278182983398,1.5111083984375,europe-west1,1000
1719706692.024156,3,yolov5m,6.jpg,0.7202801704406738,669.9168682098389,1.4137446880340576,europe-west1,2000
1719706692.9492922,0,yolov5n,6.jpg,0.5812785625457764,317.7680969238281,0.9239983558654785,europe-west1,500
1719706694.108692,1,yolov5s,6.jpg,0.8270862102508545,314.87512588500977,1.158586025238037,europe-west1,1000
1719706695.4308014,2,yolov5s,6.jpg,0.7268404960632324,451.7982006072998,1.321152687072754,europe-west1,1000
1719706696.529815,3,yolov5m,6.jpg,0.5848667621612549,490.978479385376,1.0983343124389648,europe-west1,2000
1719706697.798192,0,yolov5n,6.jpg,0.4031860828399658,712.5146389007568,1.2676115036010742,europe-west1,500
1719706699.0850003,1,yolov5s,6.jpg,0.6916859149932861,571.0916519165039,1.2861058712005615,europe-west1,1000
1719706700.3069775,2,yolov5s,6.jpg,0.5678744316101074,630.0308704376221,1.2208893299102783,europe-west1,1000
1719706701.8922179,3,yolov5m,6.jpg,0.9053084850311279,654.4523239135742,1.583650827407837,europe-west1,2000
1719706703.034446,0,yolov5n,6.jpg,0.6346149444580078,358.43539237976074,1.141362190246582,europe-west1,500
1719706703.8554866,1,yolov5s,6.jpg,0.501885175704956,303.1275272369385,0.820197582244873,europe-west1,1000
1719706704.9928837,2,yolov5s,6.jpg,0.5770032405853271,399.097204208374,1.1358981132507324,europe-west1,1000
1719706706.0493724,3,yolov5m,6.jpg,0.5593972206115723,477.5891304016113,1.0556154251098633,europe-west1,2000
1719706707.3882356,0,yolov5n,6.jpg,0.6057224273681641,708.0469131469727,1.338137149810791,europe-west1,500
1719706708.738918,1,yolov5s,6.jpg,0.6524984836578369,546.8578338623047,1.349388599395752,europe-west1,1000
1719706710.0496411,2,yolov5s,6.jpg,0.7031619548797607,585.1438045501709,1.3090877532958984,europe-west1,1000
1719706711.4245496,3,yolov5m,6.jpg,0.6987919807434082,644.3495750427246,1.3742399215698242,europe-west1,2000
1719706712.3921468,0,yolov5n,6.jpg,0.3997218608856201,409.99603271484375,0.9661297798156738,europe-west1,500
1719706713.5017402,1,yolov5s,6.jpg,0.7147901058197021,362.8089427947998,1.1087603569030762,europe-west1,1000
1719706714.7382321,2,yolov5s,6.jpg,0.5913774967193604,623.812198638916,1.2353029251098633,europe-west1,1000
1719706715.6475344,3,yolov5m,6.jpg,0.44142580032348633,446.8502998352051,0.9080550670623779,europe-west1,2000
1719706717.3771625,0,yolov5n,6.jpg,0.8131377696990967,772.9322910308838,1.7280311584472656,europe-west1,500
1719706718.8283412,1,yolov5s,6.jpg,0.8708226680755615,555.1912784576416,1.4503731727600098,europe-west1,1000
1719706719.9949439,2,yolov5s,6.jpg,0.6408472061157227,505.0535202026367,1.165818691253662,europe-west1,1000
1719706721.3317714,3,yolov5m,6.jpg,0.6919138431549072,486.96374893188477,1.3360047340393066,europe-west1,2000
1719706722.408617,0,yolov5n,6.jpg,0.6649630069732666,385.46252250671387,1.075622797012329,europe-west1,500
1719706723.6081598,1,yolov5s,6.jpg,0.6091899871826172,571.0115432739258,1.1986720561981201,europe-west1,1000
1719706724.7838402,2,yolov5s,6.jpg,0.5902519226074219,429.9614429473877,1.1745555400848389,europe-west1,1000
1719706726.1032922,3,yolov5m,6.jpg,0.6229052543640137,666.7938232421875,1.3185913562774658,europe-west1,2000
1719706727.0542905,0,yolov5n,6.jpg,0.48482823371887207,434.86738204956055,0.9490482807159424,europe-west1,500
1719706728.5191352,1,yolov5s,6.jpg,0.8995513916015625,408.9088439941406,1.4628863334655762,europe-west1,1000
1719706729.798301,2,yolov5s,6.jpg,0.6842963695526123,574.845552444458,1.2774274349212646,europe-west1,1000
1719706730.6781335,3,yolov5m,6.jpg,0.40933990478515625,450.1080513000488,0.879042387008667,europe-west1,2000
1719706732.3965266,0,yolov5n,6.jpg,0.7860519886016846,778.7559032440186,1.717566728591919,europe-west1,500
