Time,model,File Name,Propagation Delay (s),processing_delay (ms),E2E Delay (s),location,core,model_acc,ram
1716485604,yolov5m,6.jpg,0.175209522,1582.710981,1.773348331,london,one,64.1,1000
1716485606,yolov5m,6.jpg,0.115818739,1981.148958,2.121050119,london,one,64.1,1000
1716485607,yolov5m,6.jpg,0.138586998,1686.963558,1.846364975,london,one,64.1,1000
1716485609,yolov5m,6.jpg,0.120682478,1841.172934,1.990998268,london,one,64.1,1000
1716485611,yolov5m,6.jpg,0.127039194,1734.639406,1.881666899,london,one,64.1,1000
1716485614,yolov5m,6.jpg,0.219029188,1943.42494,2.185755491,london,one,64.1,1000
1716485616,yolov5m,6.jpg,0.227468729,1900.355101,2.150663853,london,one,64.1,1000
1716485618,yolov5m,6.jpg,0.11887002,1957.162619,2.097313166,london,one,64.1,1000
1716485620,yolov5m,6.jpg,0.386943102,2045.334816,2.452379942,london,one,64.1,1000
1716485622,yolov5m,6.jpg,0.290705919,1805.339098,2.11916399,london,one,64.1,1000
1716485624,yolov5m,6.jpg,0.209784508,1848.593235,2.077308416,london,one,64.1,1000
1716485627,yolov5m,6.jpg,0.330193281,1778.048992,2.129919052,london,one,64.1,1000
1716485629,yolov5m,6.jpg,0.125516891,2019.70911,2.170454741,london,one,64.1,1000
1716485631,yolov5m,6.jpg,0.221713305,1689.723253,1.92732954,london,one,64.1,1000
1716485633,yolov5m,6.jpg,0.130501032,1771.972895,1.927497864,london,one,64.1,1000
1716485634,yolov5m,6.jpg,0.171750784,1326.354027,1.519025326,london,one,64.1,1000
1716485636,yolov5m,6.jpg,0.148173332,1697.561741,1.87472868,london,one,64.1,1000
1716485638,yolov5m,6.jpg,0.341229916,2060.081005,2.425536156,london,one,64.1,1000
1716485641,yolov5m,6.jpg,0.261704445,2051.79286,2.334272861,london,one,64.1,1000
1716485643,yolov5m,6.jpg,0.160491228,1652.944326,1.828806877,london,one,64.1,1000
1716485645,yolov5m,6.jpg,0.152701616,1949.837208,2.126295328,london,one,64.1,1000
1716485647,yolov5m,6.jpg,0.147657156,1841.789484,2.007247686,london,one,64.1,1000
1716485649,yolov5m,6.jpg,0.135380268,1788.164139,1.948545218,london,one,64.1,1000
1716485650,yolov5m,6.jpg,0.175283194,1493.158102,1.694596052,london,one,64.1,1000
1716485653,yolov5m,6.jpg,0.210217237,1963.840246,2.19299674,london,one,64.1,1000
1716485655,yolov5m,6.jpg,0.105158806,1898.609877,2.03064537,london,one,64.1,1000
1716485656,yolov5m,6.jpg,0.159313202,1623.235464,1.806553841,london,one,64.1,1000
1716485659,yolov5m,6.jpg,0.124969482,2132.742167,2.280271292,london,one,64.1,1000
1716485660,yolov5m,6.jpg,0.169191122,1261.343479,1.450111389,london,one,64.1,1000
1716485662,yolov5m,6.jpg,0.107700109,1907.558918,2.040661335,london,one,64.1,1000
1716485664,yolov5m,6.jpg,0.143582106,1534.851551,1.699346781,london,one,64.1,1000
1716485666,yolov5m,6.jpg,0.160707235,1873.203754,2.06589365,london,one,64.1,1000
1716485668,yolov5m,6.jpg,0.104855061,1761.340618,1.891155005,london,one,64.1,1000
1716485670,yolov5m,6.jpg,0.134077311,1948.306322,2.106755972,london,one,64.1,1000
1716485672,yolov5m,6.jpg,0.457208395,1968.054056,2.44479537,london,one,64.1,1000
1716485675,yolov5m,6.jpg,0.356024504,1916.098118,2.295143604,london,one,64.1,1000
1716485677,yolov5m,6.jpg,0.159935713,1917.258739,2.103783131,london,one,64.1,1000
1716485679,yolov5m,6.jpg,0.106036425,1816.476583,1.942288637,london,one,64.1,1000
1716485681,yolov5m,6.jpg,0.141125679,2061.758995,2.23024416,london,one,64.1,1000
1716485683,yolov5m,6.jpg,0.182915449,1471.335888,1.673907757,london,one,64.1,1000
1716485685,yolov5m,6.jpg,0.337343454,1776.342869,2.137785196,london,one,64.1,1000
1716485687,yolov5m,6.jpg,0.119544029,2042.143583,2.181020737,london,one,64.1,1000
1716485689,yolov5m,6.jpg,0.10736084,1587.322712,1.717978239,london,one,64.1,1000
1716485690,yolov5m,6.jpg,0.177915096,1549.681902,1.744058609,london,one,64.1,1000
1716485692,yolov5m,6.jpg,0.130043745,1677.179575,1.833643913,london,one,64.1,1000
1716485694,yolov5m,6.jpg,0.101481915,1804.954767,1.927797794,london,one,64.1,1000
1716485696,yolov5m,6.jpg,0.187929869,1834.379435,2.050410509,london,one,64.1,1000
1716485698,yolov5m,6.jpg,0.118079662,1950.359106,2.101571798,london,one,64.1,1000
1716485700,yolov5m,6.jpg,0.097725391,1772.099733,1.887472868,london,one,64.1,1000
1716485702,yolov5m,6.jpg,0.116225481,1929.327488,2.070258379,london,one,64.1,1000
1716485705,yolov5m,6.jpg,0.384676456,1939.745903,2.349646091,london,one,64.1,1000
1716485707,yolov5m,6.jpg,0.097600937,1804.967165,1.924237251,london,one,64.1,1000
1716485708,yolov5m,6.jpg,0.159433842,1651.447535,1.828179836,london,one,64.1,1000
1716485711,yolov5m,6.jpg,0.352477312,2006.855488,2.382824421,london,one,64.1,1000
1716485713,yolov5m,6.jpg,0.116865873,1923.534632,2.066470861,london,one,64.1,1000
1716485715,yolov5m,6.jpg,0.112574577,2014.229536,2.149309635,london,one,64.1,1000
1716485717,yolov5m,6.jpg,0.390630007,1821.216345,2.232297659,london,one,64.1,1000
1716485719,yolov5m,6.jpg,0.156397104,1875.261784,2.054325819,london,one,64.1,1000
1716485721,yolov5m,6.jpg,0.096618891,1936.782837,2.052346945,london,one,64.1,1000
1716485723,yolov5m,6.jpg,0.098254204,1560.079098,1.679976463,london,one,64.1,1000
1716485725,yolov5m,6.jpg,0.099482298,1913.458109,2.037895679,london,one,64.1,1000
1716485727,yolov5m,6.jpg,0.196813583,1653.085947,1.873476744,london,one,64.1,1000
1716485729,yolov5m,6.jpg,0.10858345,1985.784531,2.120811224,london,one,64.1,1000
1716485731,yolov5m,6.jpg,0.199687004,1853.754759,2.072906733,london,one,64.1,1000
1716485733,yolov5m,6.jpg,0.188199282,1595.21246,1.813269854,london,one,64.1,1000
1716485735,yolov5m,6.jpg,0.169591188,1838.794231,2.031864882,london,one,64.1,1000
1716485737,yolov5m,6.jpg,0.117478371,1978.840113,2.11856842,london,one,64.1,1000
1716485739,yolov5m,6.jpg,0.178337574,1833.578348,2.031808376,london,one,64.1,1000
1716485741,yolov5m,6.jpg,0.190658331,2087.288618,2.315264463,london,one,64.1,1000
1716485744,yolov5m,6.jpg,0.118602276,1895.484209,2.038292408,london,one,64.1,1000
1716485745,yolov5m,6.jpg,0.151007175,1576.264381,1.749779224,london,one,64.1,1000
1716485747,yolov5m,6.jpg,0.111540556,1917.884827,2.053666353,london,one,64.1,1000
1716485750,yolov5m,6.jpg,0.317374468,1913.563728,2.249883652,london,one,64.1,1000
1716485752,yolov5m,6.jpg,0.099071026,1889.010429,2.011257172,london,one,64.1,1000
1716485753,yolov5m,6.jpg,0.185345888,1667.150736,1.877031088,london,one,64.1,1000
1716485755,yolov5m,6.jpg,0.104846716,1915.406704,2.039975166,london,one,64.1,1000
1716485757,yolov5m,6.jpg,0.145260811,1430.801868,1.5952425,london,one,64.1,1000
1716485759,yolov5m,6.jpg,0.119966269,1949.197531,2.094925165,london,one,64.1,1000
1716485761,yolov5m,6.jpg,0.160633564,1728.241205,1.908286333,london,one,64.1,1000
1716485763,yolov5m,6.jpg,0.139976025,2121.433496,2.285456657,london,one,64.1,1000
1716485765,yolov5m,6.jpg,0.207695723,1747.973442,1.970821142,london,one,64.1,1000
1716485768,yolov5m,6.jpg,0.327820301,2039.374828,2.400350332,london,one,64.1,1000
1716485770,yolov5m,6.jpg,0.121620893,2087.603569,2.228497505,london,one,64.1,1000
1716485772,yolov5m,6.jpg,0.134851217,1736.595392,1.892613173,london,one,64.1,1000
1716485774,yolov5m,6.jpg,0.129078388,2051.549196,2.202530146,london,one,64.1,1000
1716485776,yolov5m,6.jpg,0.180351973,1763.326883,1.967213392,london,one,64.1,1000
1716485778,yolov5m,6.jpg,0.148750305,1980.359793,2.154455185,london,one,64.1,1000
1716485780,yolov5m,6.jpg,0.146170855,1724.009991,1.884166241,london,one,64.1,1000
1716485782,yolov5m,6.jpg,0.177607536,1827.829123,2.027738333,london,one,64.1,1000
1716485784,yolov5m,6.jpg,0.1790874,1898.281813,2.0972054,london,one,64.1,1000
1716485786,yolov5m,6.jpg,0.095435381,1914.505959,2.030762911,london,one,64.1,1000
1716485788,yolov5m,6.jpg,0.196817875,1908.964634,2.125908852,london,one,64.1,1000
1716485790,yolov5m,6.jpg,0.399153948,1560.520172,1.983568192,london,one,64.1,1000
1716485793,yolov5m,6.jpg,0.127697945,2020.742178,2.169692755,london,one,64.1,1000
1716485794,yolov5m,6.jpg,0.132098436,1388.987303,1.548839808,london,one,64.1,1000
1716485796,yolov5m,6.jpg,0.148807526,2005.351067,2.184614897,london,one,64.1,1000
1716485798,yolov5m,6.jpg,0.430998325,1274.793148,1.737531424,london,one,64.1,1000
1716485800,yolov5m,6.jpg,0.094184875,2033.19931,2.154940844,london,one,64.1,1000
1716485802,yolov5m,6.jpg,0.193009138,1681.093216,1.89786315,london,one,64.1,1000
1716485804,yolov5m,6.jpg,0.094561577,2006.067038,2.1269629,london,one,64.1,1000
1716485806,yolov5m,6.jpg,0.128159523,1841.526031,1.98930335,london,one,64.1,1000
1716485808,yolov5m,6.jpg,0.096596718,1802.304983,1.92328167,london,one,64.1,1000
1716485810,yolov5m,6.jpg,0.187431574,1643.526793,1.845414162,london,one,64.1,1000
1716485812,yolov5m,6.jpg,0.100541592,1834.764481,1.958066463,london,one,64.1,1000
1716485814,yolov5m,6.jpg,0.191766739,1716.375351,1.927974224,london,one,64.1,1000
1716485816,yolov5m,6.jpg,0.123455286,1984.746933,2.13376689,london,one,64.1,1000
1716485818,yolov5m,6.jpg,0.092918158,1951.099396,2.061147213,london,one,64.1,1000
1716485820,yolov5m,6.jpg,0.389572382,2020.397425,2.431628466,london,one,64.1,1000
1716485822,yolov5m,6.jpg,0.10419035,1839.543343,1.972003937,london,one,64.1,1000
1716485824,yolov5m,6.jpg,0.130392551,1676.897287,1.828220129,london,one,64.1,1000
1716485826,yolov5m,6.jpg,0.170360565,1979.055405,2.179071903,london,one,64.1,1000
1716485828,yolov5m,6.jpg,0.127238035,1569.377661,1.719302654,london,one,64.1,1000
1716485830,yolov5m,6.jpg,0.128159285,1769.722939,1.923266649,london,one,64.1,1000
1716485832,yolov5m,6.jpg,0.422515154,1748.764038,2.188713312,london,one,64.1,1000
1716485834,yolov5m,6.jpg,0.142269373,1933.192253,2.10064435,london,one,64.1,1000
1716485836,yolov5m,6.jpg,0.124451399,1629.313707,1.773893595,london,one,64.1,1000
1716485838,yolov5m,6.jpg,0.231963396,1885.131121,2.148077726,london,one,64.1,1000
1716485840,yolov5m,6.jpg,0.102900267,2054.554224,2.173918724,london,one,64.1,1000
1716485842,yolov5m,6.jpg,0.175779581,1748.165369,1.947232723,london,one,64.1,1000
1716485844,yolov5m,6.jpg,0.112802505,1869.612694,2.002612114,london,one,64.1,1000
1716485847,yolov5m,6.jpg,0.162417412,1892.167091,2.074097157,london,one,64.1,1000
1716485849,yolov5m,6.jpg,0.159779787,1942.603111,2.125339985,london,one,64.1,1000
1716485851,yolov5m,6.jpg,0.203667402,1996.346235,2.229807377,london,one,64.1,1000
1716485853,yolov5m,6.jpg,0.118330717,1912.658453,2.054713488,london,one,64.1,1000
1716485855,yolov5m,6.jpg,0.136304617,1693.464279,1.851155043,london,one,64.1,1000
1716485857,yolov5m,6.jpg,0.094903946,1836.226225,1.956313848,london,one,64.1,1000
1716485859,yolov5m,6.jpg,0.273529291,1689.232826,1.986299276,london,one,64.1,1000
1716485861,yolov5m,6.jpg,0.103198528,1966.924667,2.095098972,london,one,64.1,1000
1716485863,yolov5m,6.jpg,0.094497681,1621.273518,1.735985279,london,one,64.1,1000
1716485865,yolov5m,6.jpg,0.125139713,1926.515818,2.071133852,london,one,64.1,1000
1716485867,yolov5m,6.jpg,0.10131669,2246.521235,2.369871616,london,one,64.1,1000
1716485869,yolov5m,6.jpg,0.167119026,1621.918678,1.812510014,london,one,64.1,1000
1716485871,yolov5m,6.jpg,0.131776571,1934.566498,2.090188503,london,one,64.1,1000
1716485873,yolov5m,6.jpg,0.188416004,1742.37299,1.950130939,london,one,64.1,1000
1716485875,yolov5m,6.jpg,0.154185534,1943.395615,2.124768257,london,one,64.1,1000
1716485877,yolov5m,6.jpg,0.161091089,1760.85639,1.941533566,london,one,64.1,1000
1716485879,yolov5m,6.jpg,0.1859653,1717.025757,1.925557613,london,one,64.1,1000
1716485881,yolov5m,6.jpg,0.107821703,1932.026148,2.060690403,london,one,64.1,1000
1716485883,yolov5m,6.jpg,0.109487534,2099.328279,2.233828783,london,one,64.1,1000
1716485885,yolov5m,6.jpg,0.145633221,1894.534349,2.062004566,london,one,64.1,1000
1716485887,yolov5m,6.jpg,0.116656542,1811.387777,1.953844309,london,one,64.1,1000
1716485889,yolov5m,6.jpg,0.124885082,2071.324348,2.216619968,london,one,64.1,1000
1716485891,yolov5m,6.jpg,0.109920502,1537.506104,1.670878887,london,one,64.1,1000
1716485893,yolov5m,6.jpg,0.108315945,2209.228992,2.337312222,london,one,64.1,1000
1716485895,yolov5m,6.jpg,0.157646418,1836.059809,2.013583422,london,one,64.1,1000
1716485898,yolov5m,6.jpg,0.333249807,2254.67658,2.61369133,london,one,64.1,1000
1716485900,yolov5m,6.jpg,0.168590069,1909.57427,2.097423553,london,one,64.1,1000
1716485902,yolov5m,6.jpg,0.167650223,1816.670656,2.013458014,london,one,64.1,1000
1716485904,yolov5m,6.jpg,0.179946423,1726.817846,1.929419994,london,one,64.1,1000
1716485906,yolov5m,6.jpg,0.11766243,1490.422249,1.631505489,london,one,64.1,1000
1716485907,yolov5m,6.jpg,0.127877951,1525.622368,1.670097828,london,one,64.1,1000
1716485909,yolov5m,6.jpg,0.16140008,1444.779158,1.634551764,london,one,64.1,1000
1716485910,yolov5m,6.jpg,0.130917311,1317.420244,1.467844725,london,one,64.1,1000
1716485912,yolov5m,6.jpg,0.111114502,1318.972588,1.454627514,london,one,64.1,1000
1716485914,yolov5m,6.jpg,0.178347349,1469.857693,1.663199663,london,one,64.1,1000
1716485915,yolov5m,6.jpg,0.171158314,1250.723124,1.443630457,london,one,64.1,1000
1716485917,yolov5m,6.jpg,0.11396265,1353.673458,1.496929407,london,one,64.1,1000
1716485918,yolov5m,6.jpg,0.18108058,1195.190907,1.396076441,london,one,64.1,1000
1716485920,yolov5m,6.jpg,0.136198282,1519.599676,1.682631731,london,one,64.1,1000
1716485921,yolov5m,6.jpg,0.222512484,1228.966236,1.470336914,london,one,64.1,1000
1716485923,yolov5m,6.jpg,0.539450407,1222.625256,1.786899328,london,one,64.1,1000
1716485925,yolov5m,6.jpg,0.282822371,1698.489189,2.001917839,london,one,64.1,1000
1716485927,yolov5m,6.jpg,0.173219204,1475.881815,1.67226243,london,one,64.1,1000
1716485928,yolov5m,6.jpg,0.260211706,1163.470507,1.444776297,london,one,64.1,1000
1716485930,yolov5m,6.jpg,0.283189774,1437.483311,1.745864868,london,one,64.1,1000
1716485931,yolov5m,6.jpg,0.171676159,1412.824631,1.607924938,london,one,64.1,1000
1716485933,yolov5m,6.jpg,0.367342472,1180.380344,1.574011803,london,one,64.1,1000
1716485935,yolov5m,6.jpg,0.261132956,1357.933044,1.638389111,london,one,64.1,1000
1716485936,yolov5m,6.jpg,0.193928957,1471.520662,1.687835693,london,one,64.1,1000
1716485938,yolov5m,6.jpg,0.115013361,1712.341309,1.856455564,london,one,64.1,1000
1716485940,yolov5m,6.jpg,0.163213015,1537.122726,1.719425201,london,one,64.1,1000
1716485942,yolov5m,6.jpg,0.122287035,1754.145622,1.90388298,london,one,64.1,1000
1716485943,yolov5m,6.jpg,0.10892725,1585.266352,1.715265989,london,one,64.1,1000
1716485945,yolov5m,6.jpg,0.156768084,1406.934261,1.587283611,london,one,64.1,1000
1716485946,yolov5m,6.jpg,0.091878891,1285.758972,1.39134717,london,one,64.1,1000
1716485948,yolov5m,6.jpg,0.125445604,1364.134789,1.514950514,london,one,64.1,1000
1716485949,yolov5m,6.jpg,0.103372335,1188.024521,1.311625719,london,one,64.1,1000
1716485951,yolov5m,6.jpg,0.129342794,1353.47271,1.50553298,london,one,64.1,1000
1716485952,yolov5m,6.jpg,0.123870373,1349.030733,1.492385149,london,one,64.1,1000
1716485954,yolov5m,6.jpg,0.198439598,1259.078503,1.47530055,london,one,64.1,1000
1716485955,yolov5m,6.jpg,0.100182295,1362.214804,1.488273859,london,one,64.1,1000
1716485957,yolov5m,6.jpg,0.17737031,1590.247631,1.787842274,london,one,64.1,1000
1716485959,yolov5m,6.jpg,0.098899364,1536.28397,1.660711288,london,one,64.1,1000
1716485960,yolov5m,6.jpg,0.121417046,1138.333321,1.280796051,london,one,64.1,1000
1716485961,yolov5m,6.jpg,0.154269934,1173.667669,1.354767084,london,one,64.1,1000
1716485963,yolov5m,6.jpg,0.135346413,1391.510963,1.548172951,london,one,64.1,1000
1716485965,yolov5m,6.jpg,0.132578611,1684.363127,1.841973543,london,one,64.1,1000
1716485966,yolov5m,6.jpg,0.18992734,1532.341957,1.746120214,london,one,64.1,1000
1716485968,yolov5m,6.jpg,0.417600632,1186.177015,1.629221916,london,one,64.1,1000
1716485970,yolov5m,6.jpg,0.10516715,1368.461132,1.496328592,london,one,64.1,1000
1716485971,yolov5m,6.jpg,0.157009602,1159.473896,1.338525057,london,one,64.1,1000
1716485972,yolov5m,6.jpg,0.132995129,1371.89579,1.52343154,london,one,64.1,1000
1716485974,yolov5m,6.jpg,0.103056908,1190.282583,1.312922716,london,one,64.1,1000
1716485975,yolov5m,6.jpg,0.104893208,1436.866283,1.574516296,london,one,64.1,1000
1716485977,yolov5m,6.jpg,0.155148745,1405.624151,1.580551147,london,one,64.1,1000
1716485979,yolov5m,6.jpg,0.346144676,1438.64584,1.807058573,london,one,64.1,1000
1716485981,yolov5m,6.jpg,0.651872158,1217.696667,1.894018888,london,one,64.1,1000
1716485983,yolov5m,6.jpg,0.325979471,1721.851826,2.074488163,london,one,64.1,1000
1716485984,yolov5m,6.jpg,0.137025356,1227.955818,1.382531881,london,one,64.1,1000
1716485986,yolov5m,6.jpg,0.108569622,1486.439705,1.616892576,london,one,64.1,1000
1716485987,yolov5m,6.jpg,0.104587793,1319.587708,1.44383049,london,one,64.1,1000
1716485989,yolov5m,6.jpg,0.322887659,1415.440083,1.75867939,london,one,64.1,1000
1716485991,yolov5m,6.jpg,0.105932713,1522.920609,1.646637201,london,one,64.1,1000
1716485992,yolov5m,6.jpg,0.159742117,1476.710796,1.660054207,london,one,64.1,1000
1716485994,yolov5m,6.jpg,0.119769573,1321.703434,1.467339993,london,one,64.1,1000
1716485995,yolov5m,6.jpg,0.166844368,1172.160387,1.355488062,london,one,64.1,1000
1716485997,yolov5m,6.jpg,0.116478205,1598.793983,1.741915703,london,one,64.1,1000
1716485998,yolov5m,6.jpg,0.10760355,1053.939581,1.18127656,london,one,64.1,1000
1716485999,yolov5m,6.jpg,0.125293255,1263.643026,1.41690588,london,one,64.1,1000
1716486001,yolov5m,6.jpg,0.121872425,1327.28529,1.467566013,london,one,64.1,1000
1716486002,yolov5m,6.jpg,0.184909105,1404.151678,1.614041328,london,one,64.1,1000
1716486004,yolov5m,6.jpg,0.347767353,1159.301043,1.527825117,london,one,64.1,1000
1716486005,yolov5m,6.jpg,0.184601068,1147.271633,1.355215311,london,one,64.1,1000
1716486007,yolov5m,6.jpg,0.186894655,1370.889664,1.583604336,london,one,64.1,1000
1716486008,yolov5m,6.jpg,0.108889341,1097.115517,1.232874632,london,one,64.1,1000
1716486010,yolov5m,6.jpg,0.150163651,1300.031185,1.468194723,london,one,64.1,1000
1716486011,yolov5m,6.jpg,0.209808826,1099.784613,1.337743521,london,one,64.1,1000
1716486012,yolov5m,6.jpg,0.097381353,1400.897026,1.527124166,london,one,64.1,1000
1716486014,yolov5m,6.jpg,0.19287467,1135.51116,1.353419065,london,one,64.1,1000
1716486015,yolov5m,6.jpg,0.260845184,1341.110706,1.624718666,london,one,64.1,1000
1716486017,yolov5m,6.jpg,0.159283161,1652.225733,1.830074549,london,one,64.1,1000
1716486019,yolov5m,6.jpg,0.14316988,1976.324797,2.145011187,london,one,64.1,1000
1716486021,yolov5m,6.jpg,0.150650501,1075.345755,1.253965139,london,one,64.1,1000
1716486022,yolov5m,6.jpg,0.089355946,1350.974321,1.462687016,london,one,64.1,1000
1716486023,yolov5m,6.jpg,0.140728474,1139.393806,1.30346179,london,one,64.1,1000
1716486025,yolov5m,6.jpg,0.238814592,1312.898636,1.574949026,london,one,64.1,1000
1716486026,yolov5m,6.jpg,0.116340399,1284.599066,1.42194581,london,one,64.1,1000
1716486028,yolov5m,6.jpg,0.169605732,1057.990551,1.248580694,london,one,64.1,1000
1716486029,yolov5m,6.jpg,0.167098284,1526.10755,1.716940165,london,one,64.1,1000
1716486031,yolov5m,6.jpg,0.173350334,1089.639902,1.287759304,london,one,64.1,1000
1716486032,yolov5m,6.jpg,0.122740269,1385.014296,1.538675547,london,one,64.1,1000
1716486034,yolov5m,6.jpg,0.175760269,1047.810316,1.238828421,london,one,64.1,1000
1716486035,yolov5m,6.jpg,0.158388138,1117.38801,1.308496237,london,one,64.1,1000
1716486036,yolov5m,6.jpg,0.170162916,1349.969149,1.540357828,london,one,64.1,1000
1716486038,yolov5m,6.jpg,0.203713655,1262.832403,1.487529516,london,one,64.1,1000
1716486039,yolov5m,6.jpg,0.343723774,1062.901735,1.428638935,london,one,64.1,1000
1716486041,yolov5m,6.jpg,0.25008297,1135.808945,1.411349773,london,one,64.1,1000
1716486042,yolov5m,6.jpg,0.30807209,1310.985088,1.634763241,london,one,64.1,1000
1716486044,yolov5m,6.jpg,0.31216979,1090.119362,1.426115513,london,one,64.1,1000
1716486045,yolov5m,6.jpg,0.145615339,1304.071665,1.468247414,london,one,64.1,1000
1716486047,yolov5m,6.jpg,0.263081789,1295.086622,1.580245972,london,one,64.1,1000
1716486049,yolov5m,6.jpg,0.277783394,1659.583092,1.965966225,london,one,64.1,1000
1716486050,yolov5m,6.jpg,0.379868507,1137.192965,1.531690359,london,one,64.1,1000
1716486052,yolov5m,6.jpg,0.101170063,1329.841375,1.462708235,london,one,64.1,1000
1716486053,yolov5m,6.jpg,0.179579496,1054.97098,1.255182028,london,one,64.1,1000
1716486055,yolov5m,6.jpg,0.103337049,1339.133501,1.468735695,london,one,64.1,1000
1716486056,yolov5m,6.jpg,0.213712931,1128.748178,1.360429525,london,one,64.1,1000
1716486057,yolov5m,6.jpg,0.124196053,1248.588562,1.395249605,london,one,64.1,1000
1716486058,yolov5m,6.jpg,0.115464926,1067.904711,1.202416182,london,one,64.1,1000
1716486060,yolov5m,6.jpg,0.320410013,1297.412395,1.639264822,london,one,64.1,1000
1716486062,yolov5m,6.jpg,0.134612322,1471.266747,1.621029854,london,one,64.1,1000
1716486063,yolov5m,6.jpg,0.394022942,1108.468533,1.52452302,london,one,64.1,1000
1716486065,yolov5m,6.jpg,0.332715273,1324.89872,1.681449413,london,one,64.1,1000
1716486066,yolov5m,6.jpg,0.188025713,1103.233337,1.315104961,london,one,64.1,1000
1716486068,yolov5m,6.jpg,0.107189178,1343.001604,1.473226786,london,one,64.1,1000
1716486069,yolov5m,6.jpg,0.198135614,1206.911564,1.433999062,london,one,64.1,1000
1716486070,yolov5m,6.jpg,0.17474556,1080.22356,1.286197186,london,one,64.1,1000
1716486072,yolov5m,6.jpg,0.130489349,1598.692894,1.756731749,london,one,64.1,1000
1716486074,yolov5m,6.jpg,0.141437769,1724.780321,1.90132308,london,one,64.1,1000
1716486079,yolov5m,6.jpg,3.231031656,1540.256262,4.793933392,london,one,64.1,1000
1716486081,yolov5m,6.jpg,0.201658964,1517.959356,1.738159895,london,one,64.1,1000
1716486082,yolov5m,6.jpg,0.129433632,1654.059172,1.799165726,london,one,64.1,1000
1716486085,yolov5m,6.jpg,0.341687441,1701.14398,2.068942547,london,one,64.1,1000
1716486086,yolov5m,6.jpg,0.128974915,1820.761442,1.978342056,london,one,64.1,1000
1716486088,yolov5m,6.jpg,0.194065809,1137.98213,1.354382038,london,one,64.1,1000
1716486089,yolov5m,6.jpg,0.139144659,1293.98632,1.460536718,london,one,64.1,1000
1716486091,yolov5m,6.jpg,0.2718153,1227.444649,1.5192132,london,one,64.1,1000
1716486092,yolov5m,6.jpg,0.10131669,1333.965302,1.462621927,london,one,64.1,1000
1716486094,yolov5m,6.jpg,0.16330266,1144.308567,1.327636957,london,one,64.1,1000
1716486095,yolov5m,6.jpg,0.147109032,1524.65868,1.703468561,london,one,64.1,1000
1716486097,yolov5m,6.jpg,0.171164989,1411.204338,1.600532055,london,one,64.1,1000
1716486099,yolov5m,6.jpg,0.104375362,1631.906033,1.76199317,london,one,64.1,1000
1716486100,yolov5m,6.jpg,0.09235692,1437.120914,1.551044703,london,one,64.1,1000
1716486102,yolov5m,6.jpg,0.167692423,1611.565113,1.804039955,london,one,64.1,1000
1716486104,yolov5m,6.jpg,0.37240839,1235.058308,1.628793001,london,one,64.1,1000
1716486105,yolov5m,6.jpg,0.242559671,1137.219906,1.403396368,london,one,64.1,1000
1716486107,yolov5m,6.jpg,0.120843887,1457.764864,1.600499868,london,one,64.1,1000
1716486108,yolov5m,6.jpg,0.235412598,1252.724648,1.507807493,london,one,64.1,1000
1716486110,yolov5m,6.jpg,0.181263208,1351.758718,1.555884123,london,one,64.1,1000
1716486111,yolov5m,6.jpg,0.264947653,1160.408497,1.445018053,london,one,64.1,1000
1716486114,yolov5m,6.jpg,1.442526579,1216.143608,2.68366909,london,one,64.1,1000
1716486116,yolov5m,6.jpg,0.260971546,1358.791351,1.639605284,london,one,64.1,1000
1716486118,yolov5m,6.jpg,0.35112071,1713.4552,2.09016943,london,one,64.1,1000
1716486119,yolov5m,6.jpg,0.354808092,1209.399939,1.583460093,london,one,64.1,1000
1716486121,yolov5m,6.jpg,0.465459108,1219.157219,1.708898306,london,one,64.1,1000
1716486123,yolov5m,6.jpg,0.226669073,1379.529715,1.626514673,london,one,64.1,1000
1716486124,yolov5m,6.jpg,0.41600728,1182.39522,1.622079849,london,one,64.1,1000
1716486126,yolov5m,6.jpg,0.360953331,1425.497532,1.807977438,london,one,64.1,1000
1716486128,yolov5m,6.jpg,0.275243521,1258.134365,1.557404518,london,one,64.1,1000
1716486129,yolov5m,6.jpg,0.278163671,1355.490446,1.660635948,london,one,64.1,1000
1716486131,yolov5m,6.jpg,0.437923908,1146.657228,1.613657951,london,one,64.1,1000
1716486132,yolov5m,6.jpg,0.208553791,1439.954281,1.676925659,london,one,64.1,1000
1716486134,yolov5m,6.jpg,0.257389784,1057.169437,1.337174416,london,one,64.1,1000
1716486136,yolov5m,6.jpg,0.294858694,1378.824949,1.696205378,london,one,64.1,1000
1716486137,yolov5m,6.jpg,0.246217966,1411.013365,1.675590277,london,one,64.1,1000
1716486139,yolov5m,6.jpg,0.185181856,1505.044699,1.711130142,london,one,64.1,1000
1716486140,yolov5m,6.jpg,0.241539955,1324.956417,1.589497805,london,one,64.1,1000
1716486142,yolov5m,6.jpg,0.264182329,1451.802254,1.736450434,london,one,64.1,1000
1716486144,yolov5m,6.jpg,0.177257299,1329.272747,1.531166553,london,one,64.1,1000
1716486145,yolov5m,6.jpg,0.290980339,1245.356321,1.561723232,london,one,64.1,1000
1716486147,yolov5m,6.jpg,0.227479219,1523.051977,1.765798569,london,one,64.1,1000
1716486149,yolov5m,6.jpg,0.310203314,1141.180277,1.486695051,london,one,64.1,1000
1716486150,yolov5m,6.jpg,0.242368221,1360.159874,1.626091719,london,one,64.1,1000
