time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1719702068.4812481,0,yolov5n,6.jpg,0.433168888092041,753.9920806884766,1.2089574337005615,europe-west1,500
1719702069.4775991,1,yolov5s,6.jpg,0.41155195236206055,560.5335235595703,0.995542049407959,europe-west1,1000
1719702070.5696108,2,yolov5s,6.jpg,0.38976550102233887,548.5265254974365,1.0912883281707764,europe-west1,1000
1719702071.6303823,3,yolov5m,6.jpg,0.49131321907043457,546.2257862091064,1.059309959411621,europe-west1,2000
1719702073.0773365,0,yolov5n,6.jpg,0.5271391868591309,894.1876888275146,1.4461631774902344,europe-west1,500
1719702074.402734,1,yolov5s,6.jpg,0.6629979610443115,638.8664245605469,1.3246300220489502,europe-west1,1000
1719702075.8409762,2,yolov5s,6.jpg,0.6726288795471191,615.2491569519043,1.4366581439971924,europe-west1,1000
1719702076.9755359,3,yolov5m,6.jpg,0.45516443252563477,654.0923118591309,1.1337499618530273,europe-west1,2000
1719702078.253455,0,yolov5n,6.jpg,0.7964596748352051,461.66181564331055,1.2769992351531982,europe-west1,500
1719702079.4899764,1,yolov5s,6.jpg,0.6402018070220947,447.39627838134766,1.2351953983306885,europe-west1,1000
1719702080.600827,2,yolov5s,6.jpg,0.6650536060333252,427.6888370513916,1.1100068092346191,europe-west1,1000
1719702081.6252975,3,yolov5m,6.jpg,0.501746654510498,490.42201042175293,1.023061990737915,europe-west1,2000
1719702083.1224108,0,yolov5n,6.jpg,0.6495718955993652,701.4892101287842,1.4962468147277832,europe-west1,500
1719702084.101598,1,yolov5s,6.jpg,0.3579983711242676,602.2853851318359,0.9780991077423096,europe-west1,1000
1719702085.1656127,2,yolov5s,6.jpg,0.2895777225494385,621.6256618499756,1.062565803527832,europe-west1,1000
1719702086.236757,3,yolov5m,6.jpg,0.44981861114501953,604.0465831756592,1.0703659057617188,europe-west1,2000
1719702087.014368,0,yolov5n,6.jpg,0.37911224365234375,378.09109687805176,0.7762632369995117,europe-west1,500
1719702087.8271112,1,yolov5s,6.jpg,0.4551124572753906,331.5386772155762,0.8118386268615723,europe-west1,1000
1719702089.0795982,2,yolov5s,6.jpg,0.6086077690124512,502.15864181518555,1.2516577243804932,europe-west1,1000
1719702089.8767848,3,yolov5m,6.jpg,0.3013145923614502,470.66783905029297,0.7964372634887695,europe-west1,2000
1719702091.1432722,0,yolov5n,6.jpg,0.3650848865509033,751.1532306671143,1.265667200088501,europe-west1,500
1719702092.1082242,1,yolov5s,6.jpg,0.3733804225921631,568.5276985168457,0.9641408920288086,europe-west1,1000
1719702093.5134342,2,yolov5s,6.jpg,0.7558276653289795,623.7165927886963,1.4043958187103271,europe-west1,1000
1719702095.0336642,3,yolov5m,6.jpg,0.8307297229766846,666.964054107666,1.5194730758666992,europe-west1,2000
1719702095.9453623,0,yolov5n,6.jpg,0.374417781829834,393.07236671447754,0.9104750156402588,europe-west1,500
1719702096.9723637,1,yolov5s,6.jpg,0.6829402446746826,325.9618282318115,1.0263118743896484,europe-west1,1000
1719702098.1580322,2,yolov5s,6.jpg,0.630556583404541,398.2994556427002,1.1845238208770752,europe-west1,1000
1719702099.349032,3,yolov5m,6.jpg,0.6849751472473145,485.8231544494629,1.1900410652160645,europe-west1,2000
1719702100.947754,0,yolov5n,6.jpg,0.891575813293457,681.3607215881348,1.5975477695465088,europe-west1,500
1719702102.3026605,1,yolov5s,6.jpg,0.678180456161499,524.5506763458252,1.3541085720062256,europe-west1,1000
1719702103.6217942,2,yolov5s,6.jpg,0.5658025741577148,731.1367988586426,1.3179388046264648,europe-west1,1000
1719702104.8137145,3,yolov5m,6.jpg,0.5023539066314697,669.105052947998,1.190735101699829,europe-west1,2000
1719702105.988074,0,yolov5n,6.jpg,0.6210477352142334,407.4747562408447,1.1736395359039307,europe-west1,500
1719702106.952497,1,yolov5s,6.jpg,0.3822510242462158,563.7953281402588,0.9630982875823975,europe-west1,1000
1719702108.2433698,2,yolov5s,6.jpg,0.703998327255249,566.6565895080566,1.2897722721099854,europe-west1,1000
