time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1719760304.5807452,0,yolov5n,6.jpg,0.4006319046020508,390.61570167541504,0.8159933090209961,europe-west1,500
1719760305.3812778,1,yolov5s,6.jpg,0.35329294204711914,427.8585910797119,0.7994732856750488,europe-west1,1000
1719760306.161585,2,yolov5s,6.jpg,0.19844555854797363,417.222261428833,0.7795464992523193,europe-west1,1000
1719760307.0320706,3,yolov5m,6.jpg,0.35538792610168457,497.4861145019531,0.8696515560150146,europe-west1,2000
1719760308.274854,0,yolov5n,6.jpg,0.32200193405151367,902.0590782165527,1.2419743537902832,europe-west1,500
1719760309.2640302,1,yolov5s,6.jpg,0.2849435806274414,678.8480281829834,0.9878442287445068,europe-west1,1000
1719760310.2327335,2,yolov5s,6.jpg,0.17000150680541992,640.129566192627,0.9678492546081543,europe-west1,1000
1719760311.1109605,3,yolov5m,6.jpg,0.23463177680969238,625.216007232666,0.8775017261505127,europe-west1,2000
1719760311.7150476,0,yolov5n,6.jpg,0.23584961891174316,347.4109172821045,0.6031069755554199,europe-west1,500
1719760312.4786649,1,yolov5s,6.jpg,0.16104507446289062,451.4656066894531,0.7615885734558105,europe-west1,1000
1719760313.1412992,2,yolov5s,6.jpg,0.25641679763793945,390.06519317626953,0.6617763042449951,europe-west1,1000
1719760313.980322,3,yolov5m,6.jpg,0.22006511688232422,599.7564792633057,0.8374907970428467,europe-west1,2000
1719760315.1292744,0,yolov5n,6.jpg,0.15248584747314453,845.4670906066895,1.1480836868286133,europe-west1,500
1719760316.0368445,1,yolov5s,6.jpg,0.2204904556274414,667.4039363861084,0.9066920280456543,europe-west1,1000
1719760316.9808621,2,yolov5s,6.jpg,0.1889946460723877,600.635290145874,0.9422783851623535,europe-west1,1000
1719760317.8641808,3,yolov5m,6.jpg,0.259920597076416,603.4646034240723,0.8825938701629639,europe-west1,2000
1719760318.5020263,0,yolov5n,6.jpg,0.2609119415283203,350.45909881591797,0.6370863914489746,europe-west1,500
1719760319.1056514,1,yolov5s,6.jpg,0.18822813034057617,399.151086807251,0.6017429828643799,europe-west1,1000
1719760319.8645568,2,yolov5s,6.jpg,0.2198941707611084,373.43382835388184,0.7572011947631836,europe-west1,1000
1719760334.6965923,3,yolov5m,6.jpg,0.32135987281799316,479.40802574157715,0.8173415660858154,europe-west1,2000
1719760336.0169308,0,yolov5n,6.jpg,0.3205850124359131,846.034049987793,1.3193879127502441,europe-west1,500
1719760336.9294581,1,yolov5s,6.jpg,0.22260785102844238,667.9539680480957,0.911829948425293,europe-west1,1000
1719760337.72288,2,yolov5s,6.jpg,0.1949596405029297,583.4536552429199,0.7926194667816162,europe-west1,1000
1719760338.6753352,3,yolov5m,6.jpg,0.29335451126098633,641.8449878692627,0.9507994651794434,europe-west1,2000
1719760339.500549,0,yolov5n,6.jpg,0.33918190002441406,330.85012435913086,0.8239724636077881,europe-west1,500
1719760340.2025533,1,yolov5s,6.jpg,0.28564453125,399.60455894470215,0.7012488842010498,europe-west1,1000
1719760340.9544885,2,yolov5s,6.jpg,0.2372908592224121,355.18670082092285,0.7498648166656494,europe-west1,1000
1719760341.6141624,3,yolov5m,6.jpg,0.16144442558288574,479.9635410308838,0.657881498336792,europe-west1,2000
1719760342.8731616,0,yolov5n,6.jpg,0.3378937244415283,903.904914855957,1.2582271099090576,europe-west1,500
