time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1718740573.5864244,0,yolov5n,6.jpg,0.7414228916168213,846.6296195983887,1.6095073223114014,europe-west1,500
1718740574.8447561,1,yolov5s,6.jpg,0.5332114696502686,662.4150276184082,1.257585048675537,europe-west1,1000
1718740576.1973243,2,yolov5m,6.jpg,0.7763469219207764,552.5190830230713,1.3516478538513184,europe-west1,2000
1718740577.687595,0,yolov5n,6.jpg,0.4053463935852051,1033.4093570709229,1.4891908168792725,europe-west1,500
1718740578.9948244,1,yolov5s,6.jpg,0.5587673187255859,727.8878688812256,1.3063957691192627,europe-west1,1000
1718740580.1695974,2,yolov5m,6.jpg,0.4109160900115967,712.8021717071533,1.174084186553955,europe-west1,2000
1718740581.3240805,0,yolov5n,6.jpg,0.5792768001556396,550.1244068145752,1.152618646621704,europe-west1,500
1718740582.408962,1,yolov5s,6.jpg,0.595677375793457,437.8049373626709,1.0841374397277832,europe-west1,1000
1718740583.7685013,2,yolov5m,6.jpg,0.7578549385070801,538.1474494934082,1.358747959136963,europe-west1,2000
1718740585.4899182,0,yolov5n,6.jpg,0.7776787281036377,921.3213920593262,1.720320463180542,europe-west1,500
1718740586.945123,1,yolov5s,6.jpg,0.7014026641845703,699.284553527832,1.453368902206421,europe-west1,1000
1718740588.218389,2,yolov5m,6.jpg,0.594984769821167,652.8213024139404,1.272528886795044,europe-west1,2000
1718740589.6585429,0,yolov5n,6.jpg,0.8733174800872803,518.831729888916,1.4390406608581543,europe-west1,500
1718740590.9259224,1,yolov5s,6.jpg,0.8269133567810059,417.53268241882324,1.2659599781036377,europe-west1,1000
1718740592.1059353,2,yolov5m,6.jpg,0.6465203762054443,481.6296100616455,1.179267168045044,europe-west1,2000
1718740593.7385483,0,yolov5n,6.jpg,0.6786847114562988,931.6413402557373,1.6315584182739258,europe-west1,500
1718740594.9444299,1,yolov5s,6.jpg,0.5205726623535156,632.8117847442627,1.2051830291748047,europe-west1,1000
1718740596.0641325,2,yolov5m,6.jpg,0.4639136791229248,633.6188316345215,1.1189358234405518,europe-west1,2000
1718740597.3370836,0,yolov5n,6.jpg,0.641373872756958,570.7700252532959,1.2718865871429443,europe-west1,500
1718740598.4595804,1,yolov5s,6.jpg,0.6908810138702393,409.30986404418945,1.1217527389526367,europe-west1,1000
1718740599.6369367,2,yolov5m,6.jpg,0.6479759216308594,485.6457710266113,1.1766798496246338,europe-west1,2000
1718740601.0135152,0,yolov5n,6.jpg,0.421154260635376,897.8266716003418,1.3755009174346924,europe-west1,500
1718740602.355504,1,yolov5s,6.jpg,0.6472635269165039,663.6435985565186,1.341163158416748,europe-west1,1000
1718740603.6053226,2,yolov5m,6.jpg,0.5365982055664062,659.6827507019043,1.2478904724121094,europe-west1,2000
1718740604.9068897,0,yolov5n,6.jpg,0.6438214778900146,636.559247970581,1.3004355430603027,europe-west1,500
1718740605.9619205,1,yolov5s,6.jpg,0.46807265281677246,534.8107814788818,1.0543467998504639,europe-west1,1000
1718740607.245655,2,yolov5m,6.jpg,0.7845597267150879,480.32402992248535,1.2830376625061035,europe-west1,2000
1718740608.7247715,0,yolov5n,6.jpg,0.544684886932373,887.7861499786377,1.4780035018920898,europe-west1,500
1718740609.9893565,1,yolov5s,6.jpg,0.5801677703857422,655.1625728607178,1.2639100551605225,europe-west1,1000
1718740610.967997,2,yolov5m,6.jpg,0.4433727264404297,483.40892791748047,0.9778683185577393,europe-west1,2000
1718740612.2167659,0,yolov5n,6.jpg,0.7616572380065918,461.74001693725586,1.247682809829712,europe-west1,500
1718740613.552847,1,yolov5s,6.jpg,0.6077678203582764,676.2464046478271,1.3352503776550293,europe-west1,1000
