time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1719694828.418618,0,yolov5s,6.jpg,0.27430105209350586,494.7338104248047,0.9911642074584961,europe-west1,1000
1719694829.2248776,1,yolov5n,6.jpg,0.3726084232330322,405.0414562225342,0.8037290573120117,europe-west1,500
1719694830.1859653,0,yolov5s,6.jpg,0.342435359954834,594.3393707275391,0.9600667953491211,europe-west1,1000
1719694832.1580603,1,yolov5n,6.jpg,1.3224833011627197,628.0953884124756,1.970428705215454,europe-west1,500
1719694832.9959855,0,yolov5s,6.jpg,0.22066903114318848,459.5210552215576,0.8366804122924805,europe-west1,1000
1719694833.6262019,1,yolov5n,6.jpg,0.28554415702819824,318.4175491333008,0.6291167736053467,europe-west1,500
1719694834.4884844,0,yolov5s,6.jpg,0.17919254302978516,661.3268852233887,0.8612606525421143,europe-west1,1000
1719694835.8660736,1,yolov5n,6.jpg,0.27741503715515137,946.3634490966797,1.3757920265197754,europe-west1,500
1719694836.4495063,0,yolov5s,6.jpg,0.16137051582336426,399.77312088012695,0.5824894905090332,europe-west1,1000
1719694837.5612674,1,yolov5n,6.jpg,0.39463233947753906,692.8920745849609,1.1107900142669678,europe-west1,500
1719694838.5483665,0,yolov5s,6.jpg,0.28775620460510254,541.3205623626709,0.9860830307006836,europe-west1,1000
1719694839.632884,1,yolov5n,6.jpg,0.3706827163696289,693.5944557189941,1.08359956741333,europe-west1,500
1719694854.3777373,0,yolov5s,6.jpg,0.25739264488220215,434.2825412750244,0.7287576198577881,europe-west1,1000
1719694869.1948512,1,yolov5n,6.jpg,0.2976973056793213,341.59016609191895,0.7996013164520264,europe-west1,500
1719694870.1743624,0,yolov5s,6.jpg,0.2611711025238037,694.5135593414307,0.9785170555114746,europe-west1,1000
1719694871.237716,1,yolov5n,6.jpg,0.36859583854675293,676.8088340759277,1.062333583831787,europe-west1,500
1719694872.3172808,0,yolov5s,6.jpg,0.197221040725708,724.2612838745117,1.0780894756317139,europe-west1,1000
1719694873.0596414,1,yolov5n,6.jpg,0.4136672019958496,298.015832901001,0.7410838603973389,europe-west1,500
1719694873.8112612,0,yolov5s,6.jpg,0.25048112869262695,478.55162620544434,0.7505905628204346,europe-west1,1000
1719694874.83737,1,yolov5n,6.jpg,0.42120957374572754,584.7988128662109,1.025130033493042,europe-west1,500
1719694875.567476,0,yolov5s,6.jpg,0.21082639694213867,366.286039352417,0.7288150787353516,europe-west1,1000
1719694876.160939,1,yolov5n,6.jpg,0.28615260124206543,286.466121673584,0.5921525955200195,europe-west1,500
1719694877.1715326,0,yolov5s,6.jpg,0.4066276550292969,571.8903541564941,1.009575366973877,europe-west1,1000
1719694877.9821465,1,yolov5n,6.jpg,0.3376736640930176,318.9518451690674,0.8085341453552246,europe-west1,500
1719694878.5982075,0,yolov5s,6.jpg,0.21842575073242188,371.0896968841553,0.6150557994842529,europe-west1,1000
1719694879.5884402,1,yolov5n,6.jpg,0.32538485527038574,641.2785053253174,0.9881796836853027,europe-west1,500
1719694880.7779193,0,yolov5s,6.jpg,0.358889102935791,674.6029853820801,1.187776803970337,europe-west1,1000
1719694895.3645465,1,yolov5n,6.jpg,0.22542071342468262,324.36466217041016,0.5732688903808594,europe-west1,500
1719694910.3319666,0,yolov5s,6.jpg,0.29056835174560547,446.00701332092285,0.7674851417541504,europe-west1,1000
1719694911.3371456,1,yolov5n,6.jpg,0.17887282371520996,668.1478023529053,1.0042054653167725,europe-west1,500
1719694912.3042638,0,yolov5s,6.jpg,0.27489542961120605,673.1576919555664,0.9654271602630615,europe-west1,1000
1719694912.959178,1,yolov5n,6.jpg,0.31217503547668457,322.6346969604492,0.6534171104431152,europe-west1,500
1719694913.6813064,0,yolov5s,6.jpg,0.1935412883758545,373.7766742706299,0.7211394309997559,europe-west1,1000
1719694914.5850756,1,yolov5n,6.jpg,0.2583761215209961,624.253511428833,0.9027743339538574,europe-west1,500
1719694915.5949948,0,yolov5s,6.jpg,0.35066914558410645,630.840539932251,1.0075478553771973,europe-west1,1000
1719694916.3291004,1,yolov5n,6.jpg,0.2555427551269531,323.38953018188477,0.7330820560455322,europe-west1,500
1719694917.0949335,0,yolov5s,6.jpg,0.2880685329437256,452.3286819458008,0.7649240493774414,europe-west1,1000
1719694918.0462918,1,yolov5n,6.jpg,0.28479599952697754,640.7794952392578,0.9503672122955322,europe-west1,500
1719694919.0168152,0,yolov5s,6.jpg,0.271254301071167,541.1415100097656,0.9695572853088379,europe-west1,1000
1719694919.9494414,1,yolov5n,6.jpg,0.2934291362762451,618.7443733215332,0.9310503005981445,europe-west1,500
1719694920.5187936,0,yolov5s,6.jpg,0.16853666305541992,373.89588356018066,0.5670080184936523,europe-west1,1000
1719694921.1642456,1,yolov5n,6.jpg,0.3155326843261719,302.0825386047363,0.6437478065490723,europe-west1,500
1719694922.071927,0,yolov5s,6.jpg,0.2061176300048828,544.8472499847412,0.9066448211669922,europe-west1,1000
1719694923.0420094,1,yolov5n,6.jpg,0.29212117195129395,651.3917446136475,0.9685251712799072,europe-west1,500
1719694923.8882046,0,yolov5s,6.jpg,0.4190990924835205,405.1632881164551,0.8449702262878418,europe-west1,1000
1719694924.5810666,1,yolov5n,6.jpg,0.2737112045288086,264.5456790924072,0.691598653793335,europe-west1,500
1719694925.6435242,0,yolov5s,6.jpg,0.3066747188568115,731.201171875,1.0614628791809082,europe-west1,1000
1719694940.556716,1,yolov5n,6.jpg,0.22142267227172852,655.9135913848877,0.8974170684814453,europe-west1,500
1719694941.6596856,0,yolov5s,6.jpg,0.375354528427124,572.1361637115479,1.1019062995910645,europe-west1,1000
1719694942.2067614,1,yolov5n,6.jpg,0.25134778022766113,269.06299591064453,0.546135663986206,europe-west1,500
1719694942.8439133,0,yolov5s,6.jpg,0.23567438125610352,374.01366233825684,0.63604736328125,europe-west1,1000
1719694944.1450083,1,yolov5n,6.jpg,0.5599684715270996,584.5465660095215,1.3000328540802002,europe-west1,500
1719694944.8877592,0,yolov5s,6.jpg,0.16892766952514648,551.2499809265137,0.7417447566986084,europe-west1,1000
1719694945.494625,1,yolov5n,6.jpg,0.24334144592285156,334.03515815734863,0.6052384376525879,europe-west1,500
1719694946.2932682,0,yolov5s,6.jpg,0.2501249313354492,382.3740482330322,0.7976725101470947,europe-west1,1000
1719694947.1651728,1,yolov5n,6.jpg,0.20083928108215332,649.3625640869141,0.870978832244873,europe-west1,500
1719694948.0984395,0,yolov5s,6.jpg,0.23188567161560059,540.5585765838623,0.9323022365570068,europe-west1,1000
1719694962.7591913,1,yolov5n,6.jpg,0.3064134120941162,302.30236053466797,0.6437878608703613,europe-west1,500
1719694977.3923328,0,yolov5s,6.jpg,0.20522618293762207,370.38207054138184,0.6004033088684082,europe-west1,1000
1719694978.2079759,1,yolov5n,6.jpg,0.45493292808532715,330.16490936279297,0.8144831657409668,europe-west1,500
1719694978.8906097,0,yolov5s,6.jpg,0.15925168991088867,369.60840225219727,0.6815917491912842,europe-west1,1000
1719694979.9629197,1,yolov5n,6.jpg,0.34259843826293945,705.8029174804688,1.0712361335754395,europe-west1,500
1719694980.7455823,0,yolov5s,6.jpg,0.22672319412231445,534.7275733947754,0.7815139293670654,europe-west1,1000
1719694981.9195879,1,yolov5n,6.jpg,0.4075491428375244,599.3099212646484,1.1729862689971924,europe-west1,500
1719694982.764749,0,yolov5s,6.jpg,0.291212797164917,531.8424701690674,0.8434717655181885,europe-west1,1000
1719694983.2789283,1,yolov5n,6.jpg,0.21533918380737305,282.3808193206787,0.512932538986206,europe-west1,500
1719694984.0555768,0,yolov5s,6.jpg,0.21365642547607422,397.2935676574707,0.775691032409668,europe-west1,1000
1719694984.6274805,1,yolov5n,6.jpg,0.26158952713012695,278.19013595581055,0.5703263282775879,europe-west1,500
1719694985.384892,0,yolov5s,6.jpg,0.34243178367614746,388.0150318145752,0.75630784034729,europe-west1,1000
1719694986.700842,1,yolov5n,6.jpg,0.4894092082977295,646.6574668884277,1.3141655921936035,europe-west1,500
1719694987.576909,0,yolov5s,6.jpg,0.15621614456176758,687.7374649047852,0.8737194538116455,europe-west1,1000
1719694988.1095555,1,yolov5n,6.jpg,0.15333080291748047,327.1017074584961,0.5314180850982666,europe-west1,500
1719694988.995007,0,yolov5s,6.jpg,0.27445507049560547,368.82925033569336,0.8835649490356445,europe-west1,1000
1719694989.969472,1,yolov5n,6.jpg,0.3223538398742676,633.5663795471191,0.9729750156402588,europe-west1,500
1719694990.8602576,0,yolov5s,6.jpg,0.2171928882598877,653.6130905151367,0.889002799987793,europe-west1,1000
1719694991.8308954,1,yolov5n,6.jpg,0.3020014762878418,422.81031608581543,0.9691698551177979,europe-west1,500
1719694992.3967838,0,yolov5s,6.jpg,0.17645025253295898,363.12341690063477,0.5636353492736816,europe-west1,1000
1719694993.3115842,1,yolov5n,6.jpg,0.24142885208129883,646.6836929321289,0.9138309955596924,europe-west1,500
1719694994.532044,0,yolov5s,6.jpg,0.5320878028869629,671.7567443847656,1.219116449356079,europe-west1,1000
1719694995.3578415,1,yolov5n,6.jpg,0.354158878326416,288.5596752166748,0.8238301277160645,europe-west1,500
1719694996.175237,0,yolov5s,6.jpg,0.2244257926940918,570.0008869171143,0.8151693344116211,europe-west1,1000
1719694997.1271582,1,yolov5n,6.jpg,0.2796440124511719,651.9372463226318,0.950913667678833,europe-west1,500
1719694998.175709,0,yolov5s,6.jpg,0.36073970794677734,522.1951007843018,1.047572135925293,europe-west1,1000
1719694999.232983,1,yolov5n,6.jpg,0.5430560111999512,489.962100982666,1.0563254356384277,europe-west1,500
1719695000.5253093,0,yolov5s,6.jpg,0.8833765983581543,386.7635726928711,1.2900078296661377,europe-west1,1000
1719695001.7062182,1,yolov5n,6.jpg,0.3669469356536865,606.189489364624,1.179835557937622,europe-west1,500
1719695002.4162066,0,yolov5s,6.jpg,0.16762757301330566,522.5541591644287,0.7088637351989746,europe-west1,1000
