time,cid,model_name,file_name,propagation_delay (s),processing_delay (ms),e2e_delay (s),location,core
1719692838.622234,0,yolov5s,6.jpg,0.3196241855621338,494.0757751464844,0.9903984069824219,europe-west1,1000
1719692839.4963624,0,yolov5s,6.jpg,0.28471875190734863,566.972017288208,0.8725178241729736,europe-west1,1000
1719692840.1020126,0,yolov5s,6.jpg,0.1595454216003418,424.0751266479492,0.6046836376190186,europe-west1,1000
1719692841.0828726,0,yolov5s,6.jpg,0.22621750831604004,583.0767154693604,0.9793980121612549,europe-west1,1000
1719692841.632503,0,yolov5s,6.jpg,0.14720463752746582,383.2685947418213,0.5485382080078125,europe-west1,1000
1719692842.35436,0,yolov5s,6.jpg,0.1768970489501953,524.749755859375,0.7209286689758301,europe-west1,1000
1719692843.1123,0,yolov5s,6.jpg,0.2207498550415039,375.51331520080566,0.7563760280609131,europe-west1,1000
1719692843.9971285,0,yolov5s,6.jpg,0.3094296455383301,552.1893501281738,0.8838887214660645,europe-west1,1000
1719692844.8098128,0,yolov5s,6.jpg,0.2639601230621338,527.2557735443115,0.8117392063140869,europe-west1,1000
1719692845.5612597,0,yolov5s,6.jpg,0.22311139106750488,372.21431732177734,0.7504184246063232,europe-west1,1000
1719692846.2630417,0,yolov5s,6.jpg,0.32006239891052246,361.8197441101074,0.7008750438690186,europe-west1,1000
1719692847.1583602,0,yolov5s,6.jpg,0.13395333290100098,742.7678108215332,0.8944125175476074,europe-west1,1000
1719692847.882842,0,yolov5s,6.jpg,0.3322882652282715,371.5646266937256,0.7233896255493164,europe-west1,1000
1719692848.8421862,0,yolov5s,6.jpg,0.2758140563964844,524.0247249603271,0.9582695960998535,europe-west1,1000
1719692849.5258682,0,yolov5s,6.jpg,0.2787892818450928,385.2531909942627,0.6826627254486084,europe-west1,1000
1719692850.3435462,0,yolov5s,6.jpg,0.22514796257019043,570.349931716919,0.8166422843933105,europe-west1,1000
1719692851.095966,0,yolov5s,6.jpg,0.22263121604919434,369.6255683898926,0.7509052753448486,europe-west1,1000
1719692865.9086797,0,yolov5s,6.jpg,0.24260163307189941,529.7713279724121,0.7931866645812988,europe-west1,1000
1719692866.529488,0,yolov5s,6.jpg,0.23260068893432617,365.4789924621582,0.619807243347168,europe-west1,1000
1719692867.4817019,0,yolov5s,6.jpg,0.2462916374206543,548.8569736480713,0.9511377811431885,europe-west1,1000
1719692868.0149899,0,yolov5s,6.jpg,0.13775110244750977,372.6320266723633,0.5324203968048096,europe-west1,1000
1719692868.770805,0,yolov5s,6.jpg,0.21406793594360352,517.5743103027344,0.7549192905426025,europe-west1,1000
1719692869.5335712,0,yolov5s,6.jpg,0.21940970420837402,383.18324089050293,0.7607860565185547,europe-west1,1000
1719692870.413718,0,yolov5s,6.jpg,0.3099799156188965,550.6865978240967,0.8789832592010498,europe-west1,1000
1719692871.249467,0,yolov5s,6.jpg,0.282055139541626,526.8504619598389,0.8348116874694824,europe-west1,1000
1719692871.9870198,0,yolov5s,6.jpg,0.20776700973510742,371.09875679016113,0.736640214920044,europe-west1,1000
1719692872.7856796,0,yolov5s,6.jpg,0.24224042892456055,526.4604091644287,0.796973705291748,europe-west1,1000
1719692873.5364516,0,yolov5s,6.jpg,0.23160886764526367,348.1161594390869,0.748720645904541,europe-west1,1000
